customer_id,total_orders,total_sales,avg_order_value,first_order_date,last_order_date,recency_days,return_count,review_count,avg_rating,customer_lifetime_value,customer_segment
C04394,30,2716.56,90.55,2023-12-21,2025-12-16,15,2,13,4.15,2716.56,Regular
C04395,103,8334.66,80.92,2023-05-25,2025-12-27,4,3,38,4.11,8334.66,Regular
C04396,2,136.77,68.39,2025-12-13,2025-12-18,13,0,1,5.00,136.77,Regular
C04397,56,5229.70,93.39,2023-03-23,2025-12-31,0,1,24,4.17,5229.70,Regular
C04398,8,524.55,65.57,2025-03-06,2025-11-30,31,0,1,5.00,524.55,Regular
C04399,13,1777.99,136.77,2025-08-13,2025-12-21,10,2,9,4.11,1777.99,VIP
C04400,104,9693.87,93.21,2023-05-23,2025-12-18,13,4,30,4.37,9693.87,Regular
C04401,16,1810.68,113.17,2024-05-01,2025-12-11,20,1,12,4.33,1810.68,New
C04402,4,436.36,109.09,2025-09-11,2025-12-11,20,0,0,,436.36,Regular
C04403,0,0.00,0.00,,,,0,0,,0.00,VIP
C04404,12,776.92,64.74,2024-12-15,2025-12-06,25,0,2,3.50,776.92,Regular
C04405,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04406,54,4596.47,85.12,2023-05-27,2025-12-20,11,3,16,4.19,4596.47,Regular
C04407,0,0.00,0.00,,,,0,0,,0.00,Regular
C04408,18,1608.81,89.38,2024-08-23,2025-11-29,32,0,9,4.33,1608.81,Regular
C04409,0,0.00,0.00,,,,0,0,,0.00,Regular
C04410,8,538.33,67.29,2025-02-10,2025-11-02,59,1,1,5.00,538.33,New
C04411,5,325.84,65.17,2025-10-07,2025-12-14,17,0,1,5.00,325.84,Regular
C04412,219,25999.78,118.72,2023-08-08,2025-12-26,5,20,146,4.32,25999.78,VIP
C04413,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04414,8,637.15,79.64,2025-07-15,2025-12-06,25,0,0,,637.15,Regular
C04415,45,4199.05,93.31,2024-05-09,2025-12-31,0,5,25,4.48,4199.05,Loyal
C04416,57,5392.94,94.61,2023-11-15,2025-12-29,2,4,33,4.27,5392.94,Loyal
C04417,41,3059.72,74.63,2024-03-16,2025-12-18,13,0,12,4.42,3059.72,Regular
C04418,7,810.88,115.84,2024-05-24,2025-11-12,49,4,4,4.75,810.88,New
C04419,0,0.00,0.00,,,,0,0,,0.00,Regular
C04420,3,267.98,89.33,2025-06-07,2025-11-27,34,0,1,5.00,267.98,New
C04421,10,635.48,63.55,2025-01-03,2025-12-05,26,0,3,4.67,635.48,Regular
C04422,156,16545.38,106.06,2023-01-27,2025-12-11,20,10,89,4.25,16545.38,Loyal
C04423,4,260.63,65.16,2025-01-08,2025-08-29,124,0,3,4.33,260.63,New
C04424,0,0.00,0.00,,,,0,0,,0.00,VIP
C04425,10,918.36,91.84,2025-06-21,2025-12-24,7,1,8,4.12,918.36,Loyal
C04426,12,1276.95,106.41,2025-02-26,2025-12-18,13,2,5,3.80,1276.95,Regular
C04427,1,69.26,69.26,2025-11-27,2025-11-27,34,0,0,,69.26,Regular
C04428,25,2322.39,92.90,2024-05-26,2025-12-10,21,3,10,4.30,2322.39,Regular
C04429,2,96.13,48.06,2025-06-29,2025-12-08,23,0,0,,96.13,Regular
C04430,37,3345.82,90.43,2024-06-22,2025-12-30,1,3,17,4.29,3345.82,Regular
C04431,50,4416.50,88.33,2023-12-29,2025-12-07,24,6,26,4.27,4416.50,Loyal
C04432,11,712.46,64.77,2024-07-05,2025-11-28,33,0,3,4.33,712.46,Regular
C04433,2,292.25,146.12,2025-12-15,2025-12-16,15,0,1,3.00,292.25,Regular
C04434,0,0.00,0.00,,,,0,0,,0.00,Regular
C04435,127,16744.09,131.84,2023-08-15,2025-12-26,5,12,83,4.20,16744.09,VIP
C04436,30,2603.08,86.77,2024-06-26,2025-12-25,6,1,10,4.40,2603.08,Regular
C04437,12,1389.93,115.83,2024-12-20,2025-11-29,32,0,5,4.00,1389.93,Regular
C04438,96,8841.65,92.10,2024-01-08,2025-12-25,6,7,50,4.32,8841.65,Loyal
C04439,27,2334.50,86.46,2023-12-18,2025-10-16,76,1,11,4.45,2334.50,Regular
C04440,28,2265.73,80.92,2024-07-16,2025-12-11,20,1,12,4.33,2265.73,Regular
C04441,23,2305.64,100.25,2024-04-22,2025-10-17,75,0,11,4.45,2305.64,Regular
C04442,20,2557.94,127.90,2025-09-20,2025-12-26,5,1,11,4.36,2557.94,VIP
C04443,70,6212.01,88.74,2024-03-25,2025-12-29,2,3,38,4.24,6212.01,Loyal
C04444,46,3954.43,85.97,2023-06-06,2025-12-20,11,4,18,4.17,3954.43,Regular
C04445,33,3329.38,100.89,2024-08-24,2025-12-12,19,2,15,4.60,3329.38,Regular
C04446,20,2210.34,110.52,2024-05-31,2025-12-16,15,1,9,4.33,2210.34,Regular
C04447,125,11812.45,94.50,2023-03-20,2025-12-28,3,5,69,4.32,11812.45,Loyal
C04448,192,15764.35,82.11,2023-01-12,2025-12-28,3,5,58,4.38,15764.35,Regular
C04449,0,0.00,0.00,,,,0,0,,0.00,New
C04450,34,2422.08,71.24,2024-06-26,2025-12-08,23,1,13,4.38,2422.08,Regular
C04451,31,3101.69,100.05,2024-05-08,2025-12-26,5,0,10,4.20,3101.69,Loyal
C04452,12,748.39,62.37,2024-11-30,2025-11-30,31,1,6,4.17,748.39,Regular
C04453,42,4013.58,95.56,2023-06-03,2025-12-28,3,2,16,4.06,4013.58,Regular
C04454,0,0.00,0.00,,,,0,0,,0.00,New
C04455,31,2585.94,83.42,2024-03-23,2025-12-18,13,2,8,4.88,2585.94,Regular
C04456,26,2346.29,90.24,2023-11-03,2025-11-28,33,2,5,4.00,2346.29,New
C04457,5,445.23,89.05,2025-05-05,2025-09-11,111,0,2,4.00,445.23,Regular
C04458,25,2322.01,92.88,2024-07-25,2025-12-24,7,1,6,4.17,2322.01,Regular
C04459,9,783.53,87.06,2025-04-16,2025-11-30,31,0,1,5.00,783.53,Regular
C04460,9,706.66,78.52,2025-04-30,2025-12-10,21,1,4,4.00,706.66,Regular
C04461,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04462,26,2049.79,78.84,2024-03-03,2025-12-19,12,1,8,4.25,2049.79,Regular
C04463,3,183.05,61.02,2025-11-04,2025-11-27,34,0,1,5.00,183.05,Regular
C04464,18,1393.39,77.41,2024-10-06,2025-12-22,9,1,4,4.00,1393.39,New
C04465,13,1170.71,90.05,2023-11-28,2025-09-08,114,3,4,4.50,1170.71,New
C04466,395,46661.50,118.13,2023-02-18,2025-12-26,5,32,257,4.25,46661.50,VIP
C04467,2,158.96,79.48,2025-10-17,2025-10-30,62,0,0,,158.96,New
C04468,5,468.85,93.77,2025-03-08,2025-12-31,0,0,4,4.00,468.85,Regular
C04469,9,492.14,54.68,2024-09-06,2025-10-02,90,0,2,5.00,492.14,New
C04470,13,915.62,70.43,2025-02-03,2025-12-23,8,0,8,4.00,915.62,Loyal
C04471,5,260.83,52.17,2025-07-24,2025-12-10,21,0,0,,260.83,Regular
C04472,24,1916.92,79.87,2025-02-10,2025-12-27,4,2,12,4.58,1916.92,Loyal
C04473,46,3595.39,78.16,2023-07-31,2025-12-18,13,4,20,4.10,3595.39,Regular
C04474,23,2053.77,89.29,2025-05-03,2025-12-13,18,3,14,4.21,2053.77,Loyal
C04475,5,383.38,76.68,2024-06-03,2025-06-17,197,0,2,4.50,383.38,New
C04476,20,1649.71,82.49,2025-02-27,2025-12-31,0,0,7,4.43,1649.71,Regular
C04477,60,5929.07,98.82,2023-10-07,2025-12-13,18,2,36,4.25,5929.07,Loyal
C04478,1,65.65,65.65,2025-11-14,2025-11-14,47,0,0,,65.65,New
C04479,1,86.86,86.86,2025-12-29,2025-12-29,2,0,0,,86.86,VIP
C04480,57,4580.76,80.36,2023-03-18,2025-11-24,37,2,21,4.24,4580.76,Regular
C04481,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04482,20,1648.45,82.42,2024-11-29,2025-12-13,18,1,6,4.00,1648.45,Regular
C04483,51,5517.05,108.18,2024-09-16,2025-12-26,5,2,37,4.32,5517.05,VIP
C04484,9,769.08,85.45,2025-06-12,2025-12-13,18,0,2,4.00,769.08,Regular
C04485,4,268.76,67.19,2025-11-19,2025-12-28,3,0,0,,268.76,Regular
C04486,47,4128.15,87.83,2024-02-26,2025-12-20,11,2,16,4.38,4128.15,Regular
C04487,22,1778.82,80.86,2024-11-09,2025-12-27,4,1,8,4.25,1778.82,Regular
C04488,3,223.74,74.58,2025-03-19,2025-07-24,160,0,2,3.50,223.74,New
C04489,100,11749.10,117.49,2023-12-16,2025-12-20,11,8,55,4.35,11749.10,VIP
C04490,15,1178.87,78.59,2024-11-30,2025-12-10,21,0,5,3.80,1178.87,Regular
C04491,8,621.68,77.71,2025-05-19,2025-12-20,11,0,3,4.67,621.68,Regular
C04492,28,2744.68,98.02,2024-10-17,2025-12-24,7,0,14,4.07,2744.68,Loyal
C04493,105,10802.64,102.88,2023-04-25,2025-12-22,9,4,51,4.08,10802.64,Loyal
C04494,3,124.75,41.58,2025-11-28,2025-12-18,13,0,1,5.00,124.75,Regular
C04495,17,1655.03,97.35,2024-04-11,2025-11-24,37,3,6,4.67,1655.03,Regular
C04496,11,1213.91,110.36,2025-06-20,2025-12-08,23,2,4,4.50,1213.91,Regular
C04497,6,413.26,68.88,2024-11-16,2025-11-23,38,0,6,4.17,413.26,New
C04498,18,1742.21,96.79,2025-01-03,2025-12-21,10,0,9,4.22,1742.21,Regular
C04499,58,5100.44,87.94,2023-03-26,2025-12-09,22,5,22,4.09,5100.44,Regular
C04500,5,279.24,55.85,2025-09-03,2025-12-25,6,1,1,4.00,279.24,Regular
C04501,156,13524.65,86.70,2023-01-06,2025-11-03,58,9,45,4.44,13524.65,Regular
C04502,3,201.74,67.25,2025-12-17,2025-12-19,12,1,0,,201.74,Regular
C04503,77,8107.99,105.30,2024-02-15,2025-12-30,1,10,46,4.17,8107.99,VIP
C04504,8,715.23,89.40,2025-04-07,2025-09-19,103,0,3,4.00,715.23,Regular
C04505,16,1585.29,99.08,2023-09-19,2025-12-31,0,1,3,3.67,1585.29,New
C04506,21,1614.81,76.90,2024-05-16,2025-12-24,7,1,6,4.17,1614.81,Regular
C04507,201,20006.53,99.53,2023-04-07,2025-12-18,13,14,111,4.15,20006.53,Loyal
C04508,3,152.54,50.85,2025-11-25,2025-12-14,17,0,0,,152.54,New
C04509,0,0.00,0.00,,,,0,0,,0.00,Regular
C04510,0,0.00,0.00,,,,0,0,,0.00,Regular
C04511,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04512,4,407.39,101.85,2025-10-01,2025-12-06,25,0,0,,407.39,Regular
C04513,57,6738.89,118.23,2024-06-24,2025-12-22,9,3,31,4.23,6738.89,VIP
C04514,2,275.18,137.59,2025-09-20,2025-11-22,39,0,1,4.00,275.18,Regular
C04515,7,838.32,119.76,2025-02-11,2025-10-05,87,1,2,4.50,838.32,Regular
C04516,16,1309.11,81.82,2024-05-31,2025-11-17,44,0,4,3.75,1309.11,Regular
C04517,1,44.51,44.51,2025-11-24,2025-11-24,37,0,0,,44.51,New
C04518,41,4768.23,116.30,2025-01-24,2025-12-31,0,5,19,4.26,4768.23,Loyal
C04519,2,163.77,81.89,2025-11-30,2025-11-30,31,0,0,,163.77,New
C04520,9,571.17,63.46,2025-10-10,2025-12-30,1,0,3,4.33,571.17,Regular
C04521,56,4354.85,77.77,2023-06-15,2025-11-22,39,2,11,4.27,4354.85,Regular
C04522,5,281.93,56.39,2025-07-23,2025-12-08,23,0,3,4.33,281.93,New
C04523,3,243.12,81.04,2025-11-05,2025-11-26,35,0,0,,243.12,Regular
C04524,0,0.00,0.00,,,,0,0,,0.00,Regular
C04525,31,2556.48,82.47,2024-05-10,2025-11-30,31,1,9,4.56,2556.48,Regular
C04526,0,0.00,0.00,,,,0,0,,0.00,VIP
C04527,42,3718.72,88.54,2024-01-30,2025-12-05,26,4,28,4.36,3718.72,Loyal
C04528,17,1097.67,64.57,2024-01-21,2025-10-05,87,1,5,4.20,1097.67,New
C04529,93,7547.38,81.15,2023-05-18,2025-12-27,4,10,25,4.36,7547.38,Regular
C04530,0,0.00,0.00,,,,0,0,,0.00,Regular
C04531,43,3407.06,79.23,2023-10-21,2025-11-15,46,2,17,4.35,3407.06,Regular
C04532,41,3214.91,78.41,2023-07-15,2025-11-25,36,7,12,4.25,3214.91,Regular
C04533,123,15033.99,122.23,2023-08-04,2025-12-22,9,5,79,4.28,15033.99,VIP
C04534,29,2343.68,80.82,2024-01-08,2025-11-26,35,2,19,4.11,2343.68,Regular
C04535,2,143.90,71.95,2025-11-14,2025-11-24,37,0,0,,143.90,New
C04536,15,1566.18,104.41,2023-05-07,2025-12-11,20,1,3,4.00,1566.18,New
C04537,34,2856.74,84.02,2023-10-27,2025-12-06,25,4,11,3.82,2856.74,Regular
C04538,0,0.00,0.00,,,,0,0,,0.00,Regular
C04539,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04540,77,6439.76,83.63,2023-03-21,2025-12-28,3,4,22,4.00,6439.76,Regular
C04541,11,1081.11,98.28,2025-04-28,2025-12-15,16,0,3,5.00,1081.11,Regular
C04542,115,13350.80,116.09,2023-10-23,2025-12-22,9,6,75,4.09,13350.80,VIP
C04543,23,2157.35,93.80,2023-12-06,2025-11-15,46,0,8,4.25,2157.35,New
C04544,9,710.32,78.92,2025-06-22,2025-12-19,12,0,7,4.00,710.32,Loyal
C04545,35,3089.02,88.26,2023-06-30,2025-11-30,31,1,12,4.25,3089.02,Regular
C04546,11,1047.13,95.19,2025-05-18,2025-12-19,12,0,7,4.57,1047.13,Loyal
C04547,55,5212.43,94.77,2023-04-18,2025-12-28,3,2,20,4.15,5212.43,Regular
C04548,5,324.21,64.84,2025-12-17,2025-12-23,8,0,1,5.00,324.21,Loyal
C04549,47,4577.77,97.40,2023-12-13,2025-12-18,13,3,27,4.22,4577.77,Loyal
C04550,7,471.49,67.36,2024-08-31,2025-12-19,12,1,3,4.00,471.49,New
C04551,13,1091.33,83.95,2023-10-15,2025-12-05,26,1,6,4.67,1091.33,New
C04552,182,20546.75,112.89,2023-06-08,2025-12-26,5,11,113,4.28,20546.75,VIP
C04553,36,2869.91,79.72,2023-12-10,2025-12-18,13,0,13,4.08,2869.91,Regular
C04554,31,3459.52,111.60,2024-09-28,2025-12-26,5,3,19,4.05,3459.52,Loyal
C04555,12,766.15,63.85,2023-10-21,2025-10-08,84,0,3,4.67,766.15,New
C04556,31,2484.55,80.15,2025-03-26,2025-12-21,10,1,12,4.08,2484.55,Loyal
C04557,22,2186.83,99.40,2024-05-29,2025-09-13,109,0,9,4.11,2186.83,Regular
C04558,21,1810.23,86.20,2024-08-19,2025-12-22,9,2,9,4.33,1810.23,Regular
C04559,13,1078.37,82.95,2024-11-30,2025-12-21,10,0,3,5.00,1078.37,Regular
C04560,16,1362.98,85.19,2024-09-21,2025-11-27,34,0,5,4.00,1362.98,Regular
C04561,0,0.00,0.00,,,,0,0,,0.00,Regular
C04562,14,1423.55,101.68,2024-04-23,2025-12-27,4,0,8,4.62,1423.55,New
C04563,13,1486.43,114.34,2025-07-23,2025-12-28,3,0,11,4.00,1486.43,VIP
C04564,10,1091.48,109.15,2025-11-07,2025-12-17,14,0,6,3.83,1091.48,Loyal
C04565,47,3229.00,68.70,2023-01-11,2025-12-19,12,5,19,4.47,3229.00,New
C04566,0,0.00,0.00,,,,0,0,,0.00,Regular
C04567,22,1435.76,65.26,2024-05-29,2025-12-12,19,1,6,4.83,1435.76,Regular
C04568,14,1024.38,73.17,2024-12-20,2025-11-27,34,1,4,4.50,1024.38,Regular
C04569,0,0.00,0.00,,,,0,0,,0.00,New
C04570,94,12276.35,130.60,2024-08-31,2025-12-26,5,13,62,4.27,12276.35,VIP
C04571,4,206.88,51.72,2025-11-16,2025-12-14,17,0,1,4.00,206.88,Regular
C04572,13,1637.11,125.93,2025-08-06,2025-12-14,17,0,10,3.90,1637.11,VIP
C04573,3,175.80,58.60,2025-11-22,2025-12-18,13,0,0,,175.80,Regular
C04574,5,356.86,71.37,2025-10-19,2025-12-25,6,0,2,4.50,356.86,Regular
C04575,24,2368.75,98.70,2024-11-03,2025-12-27,4,4,13,4.54,2368.75,Loyal
C04576,49,4189.83,85.51,2023-10-29,2025-12-30,1,1,21,4.29,4189.83,Regular
C04577,13,985.85,75.83,2024-06-20,2025-12-02,29,1,2,3.50,985.85,Regular
C04578,27,2356.20,87.27,2024-02-24,2025-12-27,4,2,8,4.50,2356.20,Regular
C04579,31,2920.05,94.20,2024-11-04,2025-12-31,0,1,15,4.20,2920.05,Loyal
C04580,56,4401.06,78.59,2024-01-30,2025-12-08,23,2,18,4.44,4401.06,Regular
C04581,181,18151.90,100.29,2023-01-28,2025-12-20,11,9,98,4.17,18151.90,Loyal
C04582,12,1233.10,102.76,2025-08-10,2025-12-28,3,0,5,4.00,1233.10,Loyal
C04583,5,504.73,100.95,2025-07-27,2025-12-11,20,0,1,5.00,504.73,Regular
C04584,9,938.20,104.24,2024-09-19,2025-12-10,21,2,5,4.40,938.20,Regular
C04585,79,7151.78,90.53,2023-05-25,2025-11-28,33,1,26,4.27,7151.78,Regular
C04586,20,1689.74,84.49,2025-02-28,2025-12-21,10,1,6,4.83,1689.74,Regular
C04587,24,2865.61,119.40,2025-05-10,2025-12-30,1,0,20,4.15,2865.61,VIP
C04588,5,421.94,84.39,2025-06-27,2025-12-08,23,0,1,3.00,421.94,Loyal
C04589,15,1105.97,73.73,2023-09-21,2025-03-19,287,0,7,4.00,1105.97,New
C04590,0,0.00,0.00,,,,0,0,,0.00,New
C04591,269,34006.23,126.42,2023-01-20,2025-12-14,17,19,159,4.24,34006.23,VIP
C04592,21,1824.91,86.90,2024-06-17,2025-12-30,1,4,8,4.25,1824.91,Regular
C04593,0,0.00,0.00,,,,0,0,,0.00,Regular
C04594,11,980.79,89.16,2024-12-23,2025-11-26,35,0,6,4.17,980.79,Regular
C04595,0,0.00,0.00,,,,0,0,,0.00,New
C04596,22,2236.71,101.67,2025-02-14,2025-12-19,12,4,14,4.29,2236.71,Loyal
C04597,12,1060.73,88.39,2025-05-05,2025-11-30,31,1,4,4.00,1060.73,Loyal
C04598,5,578.47,115.69,2024-09-29,2025-12-02,29,1,1,4.00,578.47,New
C04599,96,6375.45,66.41,2023-01-31,2025-12-26,5,2,25,4.24,6375.45,Regular
C04600,16,1061.35,66.33,2024-10-14,2025-12-30,1,1,5,4.40,1061.35,New
C04601,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04602,0,0.00,0.00,,,,0,0,,0.00,New
C04603,4,370.41,92.60,2025-09-22,2025-12-02,29,0,1,4.00,370.41,Regular
C04604,78,7588.43,97.29,2023-07-05,2025-12-30,1,2,34,4.21,7588.43,Loyal
C04605,19,1904.73,100.25,2025-05-21,2025-12-23,8,2,12,4.17,1904.73,Loyal
C04606,3,132.25,44.08,2025-12-12,2025-12-27,4,2,1,5.00,132.25,Regular
C04607,69,7627.38,110.54,2024-02-29,2025-12-09,22,2,39,4.41,7627.38,VIP
C04608,6,366.12,61.02,2025-10-15,2025-12-07,24,0,3,4.00,366.12,New
C04609,85,9928.41,116.80,2024-03-18,2025-12-20,11,2,53,4.19,9928.41,VIP
C04610,5,232.88,46.58,2024-04-23,2025-09-18,104,0,1,3.00,232.88,New
C04611,0,0.00,0.00,,,,0,0,,0.00,New
C04612,32,2917.69,91.18,2024-01-10,2025-12-09,22,1,10,4.20,2917.69,Regular
C04613,33,3333.00,101.00,2024-10-25,2025-12-01,30,0,13,4.31,3333.00,Loyal
C04614,0,0.00,0.00,,,,0,0,,0.00,Regular
C04615,80,8227.07,102.84,2023-11-02,2025-12-25,6,11,43,4.26,8227.07,Loyal
C04616,26,2190.06,84.23,2024-02-21,2025-12-29,2,0,9,4.33,2190.06,Regular
C04617,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04618,40,3670.86,91.77,2024-03-30,2025-12-18,13,3,15,4.27,3670.86,Regular
C04619,0,0.00,0.00,,,,0,0,,0.00,New
C04620,46,3615.98,78.61,2023-08-05,2025-11-17,44,1,12,4.58,3615.98,Regular
C04621,90,7577.34,84.19,2023-02-04,2025-11-13,48,8,30,4.27,7577.34,Regular
C04622,13,1059.82,81.52,2024-01-24,2025-04-13,262,0,1,5.00,1059.82,New
C04623,78,8553.30,109.66,2024-09-07,2025-12-30,1,2,42,4.24,8553.30,VIP
C04624,9,547.80,60.87,2024-08-18,2025-12-13,18,1,1,5.00,547.80,New
C04625,63,5285.07,83.89,2023-10-07,2025-12-10,21,2,28,4.32,5285.07,Regular
C04626,17,1784.70,104.98,2024-08-03,2025-12-17,14,2,6,3.83,1784.70,Regular
C04627,2,152.62,76.31,2025-08-15,2025-09-15,107,0,0,,152.62,New
C04628,12,1203.93,100.33,2024-12-09,2025-11-11,50,0,4,4.25,1203.93,Regular
C04629,28,2370.78,84.67,2024-09-06,2025-12-30,1,0,8,4.00,2370.78,Loyal
C04630,2,74.32,37.16,2025-08-09,2025-11-11,50,0,0,,74.32,Regular
C04631,3,235.37,78.46,2025-11-06,2025-12-22,9,0,0,,235.37,New
C04632,46,4889.05,106.28,2024-01-31,2025-12-05,26,5,18,3.94,4889.05,Loyal
C04633,2,84.27,42.14,2025-11-13,2025-11-20,41,0,0,,84.27,New
C04634,106,8052.79,75.97,2023-01-16,2025-09-26,96,5,20,4.20,8052.79,Regular
C04635,3,237.71,79.24,2025-06-16,2025-12-03,28,0,0,,237.71,Regular
C04636,8,873.07,109.13,2025-01-10,2025-12-28,3,0,1,5.00,873.07,Regular
C04637,23,1652.77,71.86,2024-05-16,2025-10-23,69,1,8,4.25,1652.77,Regular
C04638,0,0.00,0.00,,,,0,0,,0.00,VIP
C04639,28,2339.43,83.55,2024-07-06,2025-11-30,31,1,17,4.24,2339.43,Loyal
C04640,28,2788.68,99.60,2024-05-18,2025-12-31,0,0,10,4.20,2788.68,Regular
C04641,9,937.28,104.14,2025-03-04,2025-11-26,35,0,3,3.67,937.28,Regular
C04642,83,9973.71,120.17,2024-02-13,2025-12-28,3,3,50,4.28,9973.71,VIP
C04643,4,160.20,40.05,2025-09-06,2025-12-02,29,0,1,5.00,160.20,Regular
C04644,32,2603.34,81.35,2023-09-08,2025-12-27,4,2,12,4.83,2603.34,Regular
C04645,7,558.39,79.77,2025-11-12,2025-12-22,9,2,1,4.00,558.39,Regular
C04646,4,557.24,139.31,2025-07-27,2025-11-20,41,0,3,4.33,557.24,New
C04647,149,15836.30,106.28,2023-06-21,2025-12-16,15,9,78,4.13,15836.30,Loyal
C04648,3,109.12,36.37,2025-09-25,2025-12-09,22,0,2,4.50,109.12,Regular
C04649,19,1578.36,83.07,2023-07-30,2025-11-08,53,4,4,4.25,1578.36,New
C04650,7,485.65,69.38,2025-05-10,2025-09-27,95,0,1,3.00,485.65,Regular
C04651,121,10008.59,82.72,2023-01-08,2025-12-26,5,7,32,4.56,10008.59,New
C04652,19,1298.36,68.33,2023-05-20,2025-12-10,21,2,5,4.60,1298.36,New
C04653,93,7844.55,84.35,2023-05-20,2025-10-17,75,5,43,4.30,7844.55,Loyal
C04654,7,583.98,83.43,2025-01-28,2025-11-23,38,0,3,4.00,583.98,New
C04655,234,23187.17,99.09,2023-03-06,2025-12-31,0,14,106,4.25,23187.17,Loyal
C04656,71,6477.46,91.23,2023-02-11,2025-11-25,36,3,22,4.36,6477.46,Regular
C04657,23,2525.58,109.81,2025-07-13,2025-12-23,8,1,11,4.18,2525.58,Loyal
C04658,3,174.67,58.22,2025-04-24,2025-11-20,41,0,0,,174.67,New
C04659,3,253.32,84.44,2025-11-22,2025-12-19,12,0,2,4.00,253.32,Regular
C04660,28,2749.55,98.20,2025-03-22,2025-12-30,1,1,14,4.07,2749.55,VIP
C04661,0,0.00,0.00,,,,0,0,,0.00,Regular
C04662,6,633.49,105.58,2025-01-14,2025-11-08,53,1,0,,633.49,Regular
C04663,14,1052.82,75.20,2025-04-01,2025-12-26,5,0,2,4.50,1052.82,Regular
C04664,0,0.00,0.00,,,,0,0,,0.00,Regular
C04665,98,9902.06,101.04,2023-07-02,2025-12-06,25,7,61,4.25,9902.06,Loyal
C04666,0,0.00,0.00,,,,0,0,,0.00,VIP
C04667,80,9012.12,112.65,2024-03-08,2025-12-20,11,6,52,4.29,9012.12,VIP
C04668,2,254.95,127.47,2025-09-01,2025-12-25,6,1,0,,254.95,New
C04669,57,5408.28,94.88,2024-02-12,2025-12-14,17,1,28,4.21,5408.28,Loyal
C04670,20,1596.68,79.83,2024-02-12,2025-10-19,73,0,8,4.50,1596.68,Regular
C04671,14,1443.46,103.10,2025-06-27,2025-12-25,6,0,1,5.00,1443.46,Loyal
C04672,56,5272.07,94.14,2024-01-27,2025-11-29,32,2,28,4.14,5272.07,Loyal
C04673,51,4569.89,89.61,2024-01-23,2025-12-06,25,3,28,4.11,4569.89,Loyal
C04674,28,2510.32,89.65,2024-01-03,2025-11-22,39,4,8,4.38,2510.32,Regular
C04675,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04676,61,6237.74,102.26,2023-09-17,2025-12-30,1,3,38,4.29,6237.74,Loyal
C04677,169,17175.67,101.63,2023-02-02,2025-11-28,33,12,99,4.18,17175.67,Loyal
C04678,45,3933.14,87.40,2024-04-20,2025-12-18,13,2,18,4.22,3933.14,Regular
C04679,0,0.00,0.00,,,,0,0,,0.00,VIP
C04680,30,2305.74,76.86,2024-01-08,2025-10-09,83,1,9,4.33,2305.74,Regular
C04681,25,2178.81,87.15,2024-12-08,2025-12-24,7,0,12,4.17,2178.81,Regular
C04682,19,1645.46,86.60,2024-12-13,2025-12-13,18,1,11,4.18,1645.46,Loyal
C04683,34,2843.12,83.62,2023-09-04,2025-12-09,22,0,9,4.00,2843.12,Regular
C04684,3,286.38,95.46,2025-08-17,2025-11-22,39,0,1,5.00,286.38,New
C04685,1,33.83,33.83,2025-12-26,2025-12-26,5,0,0,,33.83,Regular
C04686,40,2971.99,74.30,2023-10-05,2025-12-16,15,3,7,4.14,2971.99,Regular
C04687,28,2601.01,92.89,2024-01-12,2025-12-08,23,2,15,4.13,2601.01,Regular
C04688,46,3328.22,72.35,2023-05-30,2025-12-11,20,1,13,4.00,3328.22,Regular
C04689,2,184.82,92.41,2025-09-30,2025-10-15,77,0,1,4.00,184.82,Regular
C04690,16,1171.08,73.19,2023-09-15,2025-11-06,55,0,3,4.67,1171.08,New
C04691,398,39224.77,98.55,2023-01-10,2025-12-26,5,25,215,4.30,39224.77,Loyal
C04692,2,101.11,50.55,2025-12-05,2025-12-30,1,0,1,3.00,101.11,Regular
C04693,15,1214.94,81.00,2024-09-29,2025-11-23,38,1,7,4.14,1214.94,New
C04694,0,0.00,0.00,,,,0,0,,0.00,Loyal
C04695,10,993.63,99.36,2025-10-15,2025-12-30,1,0,2,4.50,993.63,VIP
C04696,8,489.93,61.24,2024-12-09,2025-12-16,15,0,3,4.33,489.93,New
C04697,25,2138.62,85.54,2024-11-15,2025-12-06,25,3,17,4.53,2138.62,Loyal
C04698,70,5559.06,79.42,2023-10-13,2025-12-20,11,2,30,4.27,5559.06,Regular
C04699,3,294.64,98.21,2025-10-14,2025-12-04,27,0,3,4.00,294.64,Regular
C04700,28,2066.05,73.79,2023-06-09,2025-10-29,63,2,8,4.38,2066.05,New
C04701,33,2918.57,88.44,2024-07-05,2025-12-21,10,1,9,4.33,2918.57,Regular
C04702,50,4618.30,92.37,2023-05-04,2025-11-03,58,0,20,4.15,4618.30,Regular
C04703,227,22854.16,100.68,2023-04-12,2025-12-23,8,20,108,4.11,22854.16,Loyal
C04704,10,910.42,91.04,2024-07-27,2025-12-05,26,0,1,5.00,910.42,New
