return_id,order_id,product_id,return_date,return_reason
R0007117,O0126669,P0238,2025-10-02,allergic reaction
R0007118,O0126693,P0003,2025-09-06,allergic reaction
R0007119,O0126720,P0253,2025-09-26,changed mind
R0007120,O0126724,P0059,2025-09-14,changed mind
R0007121,O0126734,P0049,2025-09-02,changed mind
R0007122,O0126735,P0252,2025-09-13,late delivery
R0007123,O0126751,P0208,2025-09-25,changed mind
R0007124,O0126774,P0168,2025-09-12,damaged item
R0007125,O0126823,P0274,2025-09-05,wrong product
R0007126,O0126901,P0015,2025-09-08,wrong product
R0007127,O0126935,P0078,2025-10-03,changed mind
R0007128,O0126945,P0027,2025-09-30,changed mind
R0007129,O0126960,P0208,2025-10-04,wrong product
R0007130,O0126965,P0020,2025-10-10,allergic reaction
R0007131,O0126994,P0010,2025-09-28,changed mind
R0007132,O0127013,P0267,2025-09-30,changed mind
R0007133,O0127038,P0233,2025-09-30,late delivery
R0007134,O0127038,P0286,2025-09-12,changed mind
R0007135,O0127068,P0068,2025-09-21,allergic reaction
R0007136,O0127071,P0179,2025-10-06,changed mind
R0007137,O0127072,P0020,2025-09-03,changed mind
R0007138,O0127089,P0051,2025-10-02,changed mind
R0007139,O0127104,P0020,2025-09-11,changed mind
R0007140,O0127130,P0168,2025-09-22,allergic reaction
R0007141,O0127217,P0059,2025-09-23,late delivery
R0007142,O0127231,P0231,2025-10-05,damaged item
R0007143,O0127265,P0185,2025-10-04,changed mind
R0007144,O0127273,P0015,2025-09-12,changed mind
R0007145,O0127278,P0059,2025-09-13,allergic reaction
R0007146,O0127280,P0233,2025-09-12,changed mind
R0007147,O0127281,P0251,2025-10-08,allergic reaction
R0007148,O0127305,P0123,2025-09-15,damaged item
R0007149,O0127333,P0059,2025-10-01,wrong product
R0007150,O0127410,P0179,2025-09-20,wrong product
R0007151,O0127414,P0253,2025-10-04,allergic reaction
R0007152,O0127445,P0100,2025-10-09,allergic reaction
R0007153,O0127457,P0159,2025-09-23,wrong product
R0007154,O0127465,P0020,2025-09-21,changed mind
R0007155,O0127466,P0274,2025-09-13,wrong product
R0007156,O0127491,P0274,2025-09-23,late delivery
R0007157,O0127494,P0253,2025-09-24,changed mind
R0007158,O0127533,P0227,2025-10-01,allergic reaction
R0007159,O0127538,P0059,2025-09-28,wrong product
R0007160,O0127571,P0208,2025-09-16,allergic reaction
R0007161,O0127661,P0001,2025-10-08,changed mind
R0007162,O0127669,P0245,2025-09-17,allergic reaction
R0007163,O0127692,P0286,2025-09-10,allergic reaction
R0007164,O0127720,P0231,2025-09-12,changed mind
R0007165,O0127754,P0059,2025-09-18,changed mind
R0007166,O0127785,P0015,2025-09-27,late delivery
R0007167,O0127786,P0231,2025-09-11,changed mind
R0007168,O0127803,P0179,2025-10-07,late delivery
R0007169,O0127806,P0100,2025-09-22,damaged item
R0007170,O0127854,P0267,2025-09-21,changed mind
R0007171,O0127882,P0258,2025-10-03,late delivery
R0007172,O0127908,P0079,2025-10-11,changed mind
R0007173,O0127920,P0118,2025-10-06,changed mind
R0007174,O0127922,P0168,2025-10-01,damaged item
R0007175,O0127928,P0252,2025-09-18,allergic reaction
R0007176,O0127954,P0188,2025-10-01,allergic reaction
R0007177,O0127971,P0080,2025-10-06,damaged item
R0007178,O0128000,P0274,2025-10-07,late delivery
R0007179,O0128013,P0298,2025-09-29,late delivery
R0007180,O0128037,P0189,2025-10-09,damaged item
R0007181,O0128038,P0100,2025-09-29,wrong product
R0007182,O0128061,P0028,2025-10-06,late delivery
R0007183,O0128079,P0227,2025-09-20,allergic reaction
R0007184,O0128088,P0125,2025-09-20,late delivery
R0007185,O0128089,P0037,2025-09-12,wrong product
R0007186,O0128093,P0245,2025-10-04,allergic reaction
R0007187,O0128101,P0179,2025-09-14,wrong product
R0007188,O0128105,P0251,2025-10-01,allergic reaction
R0007189,O0128125,P0179,2025-09-18,changed mind
R0007190,O0128131,P0041,2025-09-16,changed mind
R0007191,O0128150,P0267,2025-09-22,late delivery
R0007192,O0128165,P0272,2025-09-22,changed mind
R0007193,O0128175,P0027,2025-09-25,late delivery
R0007194,O0128180,P0125,2025-10-01,allergic reaction
R0007195,O0128198,P0037,2025-09-30,wrong product
R0007196,O0128207,P0049,2025-10-06,changed mind
R0007197,O0128227,P0125,2025-10-09,allergic reaction
R0007198,O0128239,P0168,2025-09-30,damaged item
R0007199,O0128241,P0049,2025-09-15,allergic reaction
R0007200,O0128268,P0059,2025-10-02,changed mind
R0007201,O0128277,P0179,2025-09-29,changed mind
R0007202,O0128311,P0190,2025-10-13,allergic reaction
R0007203,O0128321,P0179,2025-10-06,late delivery
R0007204,O0128342,P0125,2025-10-12,wrong product
R0007205,O0128349,P0027,2025-10-12,damaged item
R0007206,O0128382,P0253,2025-09-29,changed mind
R0007207,O0128427,P0020,2025-09-19,allergic reaction
R0007208,O0128472,P0153,2025-09-25,damaged item
R0007209,O0128478,P0049,2025-09-25,changed mind
R0007210,O0128550,P0233,2025-09-19,late delivery
R0007211,O0128587,P0253,2025-10-07,changed mind
R0007212,O0128600,P0059,2025-10-14,allergic reaction
R0007213,O0128614,P0105,2025-10-09,changed mind
R0007214,O0128618,P0027,2025-09-21,late delivery
R0007215,O0128621,P0059,2025-10-08,changed mind
R0007216,O0128625,P0038,2025-10-03,allergic reaction
R0007217,O0128633,P0244,2025-10-01,changed mind
R0007218,O0128662,P0252,2025-10-17,allergic reaction
R0007219,O0128698,P0253,2025-10-17,damaged item
R0007220,O0128705,P0152,2025-09-22,late delivery
R0007221,O0128722,P0183,2025-10-17,wrong product
R0007222,O0128735,P0038,2025-09-25,late delivery
R0007223,O0128745,P0230,2025-09-30,changed mind
R0007224,O0128746,P0049,2025-09-28,changed mind
R0007225,O0128782,P0132,2025-09-22,damaged item
R0007226,O0128783,P0274,2025-09-20,late delivery
R0007227,O0128797,P0063,2025-09-21,allergic reaction
R0007228,O0128809,P0272,2025-10-04,wrong product
R0007229,O0128830,P0179,2025-10-07,late delivery
R0007230,O0128841,P0168,2025-09-22,damaged item
R0007231,O0128863,P0015,2025-09-28,damaged item
R0007232,O0128887,P0059,2025-09-22,changed mind
R0007233,O0128893,P0097,2025-10-02,changed mind
R0007234,O0128902,P0208,2025-10-06,late delivery
R0007235,O0128906,P0059,2025-10-12,changed mind
R0007236,O0128928,P0049,2025-10-06,allergic reaction
R0007237,O0128938,P0049,2025-10-14,damaged item
R0007238,O0128946,P0233,2025-09-28,changed mind
R0007239,O0128954,P0168,2025-09-24,allergic reaction
R0007240,O0128974,P0020,2025-10-08,changed mind
R0007241,O0129000,P0231,2025-09-22,allergic reaction
R0007242,O0129006,P0112,2025-09-25,changed mind
R0007243,O0129008,P0014,2025-10-15,damaged item
R0007244,O0129009,P0049,2025-09-30,allergic reaction
R0007245,O0129026,P0117,2025-10-11,late delivery
R0007246,O0129047,P0113,2025-09-29,changed mind
R0007247,O0129091,P0113,2025-09-21,changed mind
R0007248,O0129091,P0049,2025-09-29,allergic reaction
R0007249,O0129154,P0059,2025-09-23,late delivery
R0007250,O0129157,P0252,2025-10-07,allergic reaction
R0007251,O0129178,P0029,2025-10-26,allergic reaction
R0007252,O0129186,P0179,2025-09-27,changed mind
R0007253,O0129191,P0113,2025-10-13,allergic reaction
R0007254,O0129212,P0059,2025-10-07,late delivery
R0007255,O0129223,P0094,2025-09-25,changed mind
R0007256,O0129243,P0298,2025-10-12,wrong product
R0007257,O0129248,P0300,2025-09-23,allergic reaction
R0007258,O0129265,P0123,2025-10-11,changed mind
R0007259,O0129269,P0179,2025-09-25,changed mind
R0007260,O0129301,P0059,2025-09-24,changed mind
R0007261,O0129312,P0015,2025-09-28,changed mind
R0007262,O0129356,P0125,2025-10-22,damaged item
R0007263,O0129411,P0113,2025-10-01,allergic reaction
R0007264,O0129442,P0100,2025-10-02,changed mind
R0007265,O0129447,P0113,2025-10-02,allergic reaction
R0007266,O0129473,P0113,2025-10-01,allergic reaction
R0007267,O0129481,P0173,2025-10-05,changed mind
R0007268,O0129501,P0272,2025-10-25,damaged item
R0007269,O0129598,P0113,2025-10-08,changed mind
R0007270,O0129623,P0253,2025-10-17,late delivery
R0007271,O0129637,P0272,2025-10-04,allergic reaction
R0007272,O0129653,P0113,2025-10-26,wrong product
R0007273,O0129701,P0153,2025-10-28,allergic reaction
R0007274,O0129747,P0258,2025-10-22,changed mind
R0007275,O0129747,P0100,2025-10-03,changed mind
R0007276,O0129768,P0168,2025-10-27,allergic reaction
R0007277,O0129770,P0267,2025-10-30,damaged item
R0007278,O0129780,P0020,2025-10-16,allergic reaction
R0007279,O0129794,P0113,2025-09-30,late delivery
R0007280,O0129800,P0205,2025-10-16,late delivery
R0007281,O0129811,P0168,2025-10-06,late delivery
R0007282,O0129852,P0258,2025-10-21,allergic reaction
R0007283,O0129884,P0267,2025-10-21,allergic reaction
R0007284,O0129902,P0274,2025-10-01,changed mind
R0007285,O0129913,P0274,2025-11-01,changed mind
R0007286,O0129916,P0274,2025-10-12,changed mind
R0007287,O0129921,P0161,2025-10-21,damaged item
R0007288,O0129949,P0049,2025-10-09,changed mind
R0007289,O0129979,P0179,2025-10-08,damaged item
R0007290,O0130015,P0100,2025-10-02,allergic reaction
R0007291,O0130026,P0258,2025-10-26,changed mind
R0007292,O0130041,P0090,2025-10-17,changed mind
R0007293,O0130049,P0168,2025-10-09,changed mind
R0007294,O0130054,P0149,2025-10-13,damaged item
R0007295,O0130057,P0059,2025-10-28,damaged item
R0007296,O0130077,P0258,2025-10-18,wrong product
R0007297,O0130085,P0179,2025-09-27,allergic reaction
R0007298,O0130101,P0118,2025-10-06,wrong product
R0007299,O0130108,P0021,2025-10-05,allergic reaction
R0007300,O0130117,P0121,2025-10-02,damaged item
R0007301,O0130137,P0253,2025-09-28,wrong product
R0007302,O0130148,P0033,2025-10-21,late delivery
R0007303,O0130166,P0098,2025-09-28,late delivery
R0007304,O0130167,P0113,2025-10-28,changed mind
R0007305,O0130198,P0274,2025-10-05,wrong product
R0007306,O0130204,P0074,2025-10-15,allergic reaction
R0007307,O0130242,P0037,2025-10-05,late delivery
R0007308,O0130278,P0179,2025-10-16,changed mind
R0007309,O0130308,P0125,2025-10-06,allergic reaction
R0007310,O0130347,P0252,2025-10-24,changed mind
R0007311,O0130348,P0049,2025-10-09,late delivery
R0007312,O0130356,P0267,2025-10-22,changed mind
R0007313,O0130396,P0020,2025-10-30,changed mind
R0007314,O0130409,P0099,2025-10-13,allergic reaction
R0007315,O0130412,P0015,2025-10-26,allergic reaction
R0007316,O0130413,P0113,2025-10-08,changed mind
R0007317,O0130449,P0027,2025-11-01,wrong product
R0007318,O0130484,P0299,2025-10-18,changed mind
R0007319,O0130503,P0049,2025-10-19,wrong product
R0007320,O0130511,P0113,2025-10-04,late delivery
R0007321,O0130539,P0139,2025-10-22,damaged item
R0007322,O0130544,P0027,2025-11-05,changed mind
R0007323,O0130547,P0179,2025-10-25,changed mind
R0007324,O0130549,P0049,2025-10-06,allergic reaction
R0007325,O0130553,P0253,2025-11-02,allergic reaction
R0007326,O0130556,P0059,2025-10-10,late delivery
R0007327,O0130566,P0113,2025-10-12,late delivery
R0007328,O0130600,P0208,2025-10-09,changed mind
R0007329,O0130611,P0168,2025-11-01,allergic reaction
R0007330,O0130648,P0179,2025-10-14,late delivery
R0007331,O0130653,P0144,2025-10-13,changed mind
R0007332,O0130666,P0299,2025-10-26,damaged item
R0007333,O0130721,P0020,2025-10-12,changed mind
R0007334,O0130726,P0267,2025-11-05,damaged item
R0007335,O0130739,P0168,2025-10-26,changed mind
R0007336,O0130743,P0110,2025-10-31,allergic reaction
R0007337,O0130753,P0113,2025-11-06,wrong product
R0007338,O0130761,P0110,2025-10-14,late delivery
R0007339,O0130764,P0059,2025-10-22,allergic reaction
R0007340,O0130768,P0258,2025-10-08,allergic reaction
R0007341,O0130769,P0001,2025-10-16,late delivery
R0007342,O0130770,P0179,2025-10-05,wrong product
R0007343,O0130775,P0100,2025-10-30,late delivery
R0007344,O0130804,P0059,2025-10-10,allergic reaction
R0007345,O0130808,P0077,2025-10-28,changed mind
R0007346,O0130834,P0119,2025-11-05,late delivery
R0007347,O0130854,P0205,2025-10-10,damaged item
R0007348,O0130859,P0020,2025-10-27,allergic reaction
R0007349,O0130864,P0225,2025-10-19,changed mind
R0007350,O0130864,P0113,2025-10-26,damaged item
R0007351,O0130871,P0037,2025-10-22,changed mind
R0007352,O0130873,P0125,2025-11-03,late delivery
R0007353,O0130903,P0230,2025-10-24,allergic reaction
R0007354,O0130924,P0113,2025-11-02,changed mind
R0007355,O0130928,P0059,2025-10-05,allergic reaction
R0007356,O0130930,P0063,2025-10-06,allergic reaction
R0007357,O0130978,P0153,2025-10-14,late delivery
R0007358,O0130987,P0020,2025-10-29,changed mind
R0007359,O0130990,P0175,2025-10-15,allergic reaction
R0007360,O0130997,P0113,2025-10-10,allergic reaction
R0007361,O0131013,P0179,2025-10-14,allergic reaction
R0007362,O0131018,P0020,2025-10-21,allergic reaction
R0007363,O0131026,P0100,2025-10-16,allergic reaction
R0007364,O0131036,P0005,2025-10-19,late delivery
R0007365,O0131045,P0169,2025-10-19,changed mind
R0007366,O0131054,P0205,2025-11-06,wrong product
R0007367,O0131056,P0059,2025-10-25,allergic reaction
R0007368,O0131070,P0274,2025-10-20,changed mind
R0007369,O0131076,P0252,2025-10-10,wrong product
R0007370,O0131089,P0253,2025-10-12,wrong product
R0007371,O0131102,P0168,2025-10-14,changed mind
R0007372,O0131111,P0020,2025-10-19,damaged item
R0007373,O0131144,P0258,2025-10-08,damaged item
R0007374,O0131154,P0113,2025-10-29,damaged item
R0007375,O0131161,P0049,2025-10-28,wrong product
R0007376,O0131179,P0098,2025-10-13,changed mind
R0007377,O0131195,P0179,2025-10-12,changed mind
R0007378,O0131209,P0049,2025-11-01,changed mind
R0007379,O0131212,P0045,2025-10-21,changed mind
R0007380,O0131214,P0038,2025-10-29,changed mind
R0007381,O0131220,P0049,2025-10-08,changed mind
R0007382,O0131231,P0168,2025-10-31,damaged item
R0007383,O0131264,P0137,2025-11-03,wrong product
R0007384,O0131276,P0274,2025-10-14,changed mind
R0007385,O0131290,P0127,2025-11-05,changed mind
R0007386,O0131293,P0059,2025-10-14,allergic reaction
R0007387,O0131295,P0019,2025-10-12,late delivery
R0007388,O0131295,P0258,2025-10-30,late delivery
R0007389,O0131301,P0113,2025-10-29,changed mind
R0007390,O0131326,P0131,2025-10-12,changed mind
R0007391,O0131327,P0179,2025-10-17,allergic reaction
R0007392,O0131353,P0049,2025-10-25,allergic reaction
R0007393,O0131364,P0049,2025-10-28,allergic reaction
R0007394,O0131368,P0139,2025-10-28,changed mind
R0007395,O0131379,P0125,2025-10-14,late delivery
R0007396,O0131390,P0252,2025-10-31,late delivery
R0007397,O0131393,P0059,2025-10-13,allergic reaction
R0007398,O0131405,P0206,2025-11-08,damaged item
R0007399,O0131409,P0274,2025-10-13,damaged item
R0007400,O0131410,P0252,2025-11-14,late delivery
R0007401,O0131427,P0125,2025-11-12,late delivery
R0007402,O0131439,P0168,2025-10-22,allergic reaction
R0007403,O0131492,P0179,2025-11-06,damaged item
R0007404,O0131522,P0267,2025-11-09,late delivery
R0007405,O0131540,P0049,2025-11-10,late delivery
R0007406,O0131546,P0227,2025-10-13,wrong product
R0007407,O0131567,P0168,2025-10-19,changed mind
R0007408,O0131614,P0125,2025-10-18,late delivery
R0007409,O0131630,P0113,2025-10-12,wrong product
R0007410,O0131654,P0038,2025-10-22,changed mind
R0007411,O0131656,P0090,2025-10-25,wrong product
R0007412,O0131689,P0205,2025-10-14,damaged item
R0007413,O0131704,P0020,2025-10-14,allergic reaction
R0007414,O0131713,P0258,2025-10-24,late delivery
R0007415,O0131715,P0245,2025-10-16,wrong product
R0007416,O0131727,P0125,2025-10-23,wrong product
R0007417,O0131758,P0060,2025-10-30,wrong product
R0007418,O0131791,P0061,2025-10-27,changed mind
R0007419,O0131840,P0227,2025-11-03,wrong product
R0007420,O0131841,P0038,2025-10-12,damaged item
R0007421,O0131844,P0113,2025-10-25,changed mind
R0007422,O0131861,P0059,2025-10-31,changed mind
R0007423,O0131875,P0100,2025-10-28,changed mind
R0007424,O0131889,P0059,2025-10-14,wrong product
R0007425,O0131890,P0054,2025-11-04,changed mind
R0007426,O0131921,P0049,2025-10-23,wrong product
R0007427,O0131921,P0113,2025-11-11,changed mind
R0007428,O0131937,P0049,2025-11-13,allergic reaction
R0007429,O0131945,P0296,2025-10-24,late delivery
R0007430,O0131945,P0267,2025-11-09,damaged item
R0007431,O0131953,P0049,2025-11-15,damaged item
R0007432,O0131958,P0179,2025-10-27,damaged item
R0007433,O0131981,P0020,2025-11-17,late delivery
R0007434,O0131985,P0227,2025-10-22,allergic reaction
R0007435,O0131986,P0179,2025-10-24,allergic reaction
R0007436,O0132011,P0179,2025-10-28,allergic reaction
R0007437,O0132022,P0121,2025-11-01,allergic reaction
R0007438,O0132035,P0059,2025-11-09,changed mind
R0007439,O0132045,P0059,2025-10-27,allergic reaction
R0007440,O0132046,P0227,2025-10-24,allergic reaction
R0007441,O0132061,P0040,2025-10-29,changed mind
R0007442,O0132068,P0113,2025-11-13,changed mind
R0007443,O0132077,P0253,2025-10-15,wrong product
R0007444,O0132098,P0059,2025-10-29,changed mind
R0007445,O0132139,P0113,2025-10-18,late delivery
R0007446,O0132149,P0253,2025-10-25,allergic reaction
R0007447,O0132157,P0100,2025-10-14,changed mind
R0007448,O0132176,P0299,2025-11-03,changed mind
R0007449,O0132179,P0020,2025-11-16,changed mind
R0007450,O0132191,P0205,2025-10-30,changed mind
R0007451,O0132202,P0253,2025-11-10,late delivery
R0007452,O0132204,P0274,2025-11-05,changed mind
R0007453,O0132217,P0001,2025-10-26,late delivery
R0007454,O0132260,P0125,2025-10-29,damaged item
R0007455,O0132261,P0125,2025-11-06,changed mind
R0007456,O0132303,P0185,2025-10-18,changed mind
R0007457,O0132331,P0049,2025-10-18,changed mind
R0007458,O0132344,P0153,2025-11-05,changed mind
R0007459,O0132357,P0252,2025-10-28,damaged item
R0007460,O0132362,P0274,2025-10-26,allergic reaction
R0007461,O0132385,P0168,2025-11-20,late delivery
R0007462,O0132392,P0059,2025-11-06,changed mind
R0007463,O0132400,P0298,2025-10-24,wrong product
R0007464,O0132401,P0179,2025-10-20,changed mind
R0007465,O0132412,P0252,2025-10-19,changed mind
R0007466,O0132426,P0113,2025-10-28,allergic reaction
R0007467,O0132432,P0179,2025-10-21,allergic reaction
R0007468,O0132450,P0227,2025-11-08,allergic reaction
R0007469,O0132486,P0179,2025-10-20,wrong product
R0007470,O0132497,P0260,2025-10-27,wrong product
R0007471,O0132584,P0245,2025-11-20,allergic reaction
R0007472,O0132584,P0113,2025-10-20,wrong product
R0007473,O0132619,P0131,2025-11-10,changed mind
R0007474,O0132634,P0038,2025-11-04,changed mind
R0007475,O0132650,P0179,2025-10-20,allergic reaction
R0007476,O0132650,P0113,2025-10-30,damaged item
R0007477,O0132666,P0014,2025-11-11,late delivery
R0007478,O0132677,P0049,2025-11-05,changed mind
R0007479,O0132697,P0179,2025-10-29,changed mind
R0007480,O0132701,P0274,2025-11-03,changed mind
R0007481,O0132714,P0179,2025-11-11,changed mind
R0007482,O0132721,P0179,2025-11-07,changed mind
R0007483,O0132722,P0233,2025-10-25,wrong product
R0007484,O0132724,P0179,2025-10-16,allergic reaction
R0007485,O0132791,P0059,2025-10-23,late delivery
R0007486,O0132793,P0300,2025-11-06,changed mind
R0007487,O0132807,P0141,2025-11-01,damaged item
R0007488,O0132816,P0227,2025-11-18,damaged item
R0007489,O0132817,P0035,2025-11-06,changed mind
R0007490,O0132845,P0258,2025-11-23,changed mind
R0007491,O0132849,P0299,2025-10-29,changed mind
R0007492,O0132866,P0258,2025-11-21,damaged item
R0007493,O0132898,P0211,2025-10-31,changed mind
R0007494,O0132932,P0298,2025-10-22,wrong product
R0007495,O0132936,P0253,2025-11-18,changed mind
R0007496,O0132945,P0113,2025-11-18,allergic reaction
R0007497,O0132952,P0208,2025-11-06,changed mind
R0007498,O0132961,P0049,2025-11-18,late delivery
R0007499,O0132975,P0267,2025-11-01,late delivery
